Ville;Quartier;Prix;Type de Bien;Surface;Nombre de Chambres;Nombre de Salles de Bain;Etage;Terrasse;Garage;Ascenseur;Piscine;Securite
agadir;hay mohammadi;510000.0;appartement;48.0;2.0;1.0;2.0;0;0;0;0;0
agadir;hay salam;670000.0;appartement;62.0;2.0;1.0;1.0;1;0;0;0;1
agadir;riad salam;5400000.0;maison;120.0;3.0;4.0;0.0;1;1;0;0;1
agadir;hay massira;1570000.0;local commercial;62.0;0.0;1.0;0.0;0;0;0;0;1
agadir;hay salam;620000.0;local commercial;23.0;0.0;1.0;0.0;0;1;0;0;1
agadir;secteur touristique;4500000.0;appartement;150.0;3.0;3.0;2.0;1;1;1;1;0
agadir;hay salam;8000000.0;appartement;75.0;2.0;2.0;6.0;1;1;1;0;1
agadir;hay mohammadi;1100000.0;appartement;103.0;2.0;2.0;4.0;1;0;1;1;0
agadir;hay mohammadi;760000.0;appartement;63.0;2.0;1.0;3.0;0;0;1;0;0
agadir;assaka;2300000.0;maison;99.0;4.0;3.0;0.0;1;1;0;0;1
agadir;founti;8200000.0;villa;300.0;5.0;4.0;0.0;1;1;0;1;0
agadir;secteur touristique;2800000.0;appartement;112.0;2.0;2.0;3.0;1;0;1;1;1
agadir;secteur touristique;19500000.0;riad;2000.0;1.0;1.0;0.0;0;0;0;0;0
agadir;ben serguaou;1350000.0;appartement;128.0;2.0;2.0;2.0;1;0;0;0;0
agadir;amsernate;910000.0;appartement;67.0;2.0;2.0;1.0;1;1;0;0;0
agadir;amsernate;820000.0;appartement;84.0;1.0;1.0;3.0;1;1;0;0;0
agadir;zone industrielle agadir;1200000.0;appartement;98.0;2.0;2.0;3.0;0;0;0;0;0
agadir;lekhiam;2200000.0;appartement;215.0;4.0;3.0;3.0;0;0;0;0;0
agadir;hay houda;3600000.0;maison;141.0;7.0;4.0;0.0;1;1;0;1;0
agadir;founti;3500000.0;appartement;157.0;2.0;2.0;3.0;1;1;0;1;1
agadir;illigh;850000.0;villa;730.0;5.0;6.0;0.0;1;1;0;1;1
agadir;siusse;30000000.0;villa;1400.0;6.0;7.0;0.0;0;1;0;1;1
agadir;haut anza;760000.0;appartement;59.0;2.0;1.0;2.0;0;0;1;0;1
agadir;secteur touristique;1600000.0;appartement;100.0;2.0;2.0;5.0;1;1;1;0;1
agadir;hay salam;535000.0;appartement;72.0;2.0;1.0;4.0;0;0;0;0;0
agadir;founti;3600000.0;appartement;150.0;2.0;2.0;2.0;1;1;1;0;1
agadir;hay zaytoun;3500000.0;villa;93.0;3.0;4.0;0.0;1;1;0;0;1
agadir;hay mohammadi;550000.0;appartement;54.0;2.0;1.0;3.0;0;0;0;0;0
agadir;extension dakhla;1500000.0;appartement;123.0;3.0;1.0;3.0;0;0;0;0;0
agadir;hay houda;9500000.0;terrain;430.0;0.0;0.0;0.0;0;0;0;0;0
agadir;illigh;7900000.0;villa;480.0;4.0;2.0;0.0;1;0;0;1;1
agadir;zone industrielle agadir;1300000.0;appartement;86.0;2.0;1.0;6.0;1;1;1;1;1
agadir;haut founty;1600000.0;appartement;96.0;2.0;2.0;2.0;0;0;1;0;0
agadir;founti;5089880.0;appartement;235.0;3.0;2.0;3.0;1;1;1;0;0
agadir;founti;40000.0;terrain;850.0;0.0;0.0;0.0;0;0;0;0;0
agadir;hay al farah;1350000.0;local commercial;45.0;0.0;2.0;0.0;0;0;0;0;0
agadir;boutchakat;1000000.0;maison;64.0;4.0;2.0;0.0;0;1;0;0;0
agadir;zone industrielle agadir;2400000.0;maison;80.0;4.0;3.0;0.0;1;0;0;0;0
agadir;hay mohammadi;550000.0;appartement;54.0;2.0;1.0;2.0;0;0;0;0;1
agadir;hay salam;700000.0;appartement;74.0;2.0;2.0;3.0;1;0;0;0;1
agadir;hay dakhla;1650000.0;appartement;175.0;3.0;3.0;4.0;0;1;1;0;1
agadir;abattoirs;510000.0;appartement;80.0;3.0;2.0;3.0;0;1;1;0;0
agadir;talborjt;20000.0;appartement;55.0;2.0;1.0;1.0;1;1;1;0;0
agadir;secteur touristique;9000.0;local commercial;70.0;0.0;1.0;0.0;0;1;0;0;0
agadir;lekhiam;1500000.0;maison;160.0;3.0;1.0;0.0;1;1;0;0;0
agadir;hay mohammadi;1250000.0;appartement;103.0;2.0;2.0;6.0;1;1;1;1;1
agadir;hay al farah;1630000.0;maison;64.0;3.0;3.0;0.0;0;0;0;0;0
agadir;hay mohammadi;720000.0;appartement;54.0;2.0;1.0;3.0;1;1;1;0;1
agadir;hay salam;240000.0;local commercial;92.0;0.0;3.0;0.0;0;0;0;0;0
agadir;ben serguaou;2200000.0;maison;219.0;4.0;2.0;0.0;1;0;0;0;0
agadir;hay mohammadi;1350000.0;appartement;130.0;3.0;2.0;2.0;1;1;1;0;1
agadir;tikiouine;1800000.0;maison;280.0;9.0;3.0;0.0;1;1;0;0;0
agadir;tikiouine;11000.0;terrain;88.0;0.0;0.0;0.0;0;0;0;0;0
agadir;haut anza;900000.0;local commercial;146.0;0.0;2.0;0.0;0;0;0;0;0
agadir;haut anza;700000.0;appartement;78.0;2.0;1.0;1.0;1;0;0;0;1
agadir;haut founty;1550000.0;appartement;105.0;3.0;2.0;4.0;0;1;1;0;0
agadir;hay mohammadi;1050000.0;appartement;85.0;2.0;2.0;3.0;1;0;0;0;0
agadir;hay mohammadi;1180000.0;appartement;98.0;2.0;2.0;7.0;1;0;1;0;1
agadir;hay houda;5200000.0;terrain;450.0;0.0;0.0;0.0;0;0;0;0;0
agadir;haut anza;590000.0;appartement;70.0;2.0;1.0;3.0;0;0;0;0;0
agadir;al wifaq;2130000.0;terrain;142.0;0.0;0.0;0.0;0;0;0;0;0
agadir;illigh;17000000.0;villa;1350.0;7.0;5.0;0.0;1;1;0;1;1
agadir;haut anza;520000.0;appartement;53.0;2.0;1.0;3.0;0;0;0;0;0
agadir;hay houda;1170000.0;appartement;117.0;4.0;2.0;3.0;0;0;0;0;1
agadir;hay mohammadi;2700000.0;terrain;178.0;0.0;0.0;0.0;0;0;0;0;0
agadir;secteur touristique;5500000.0;villa;250.0;3.0;3.0;0.0;0;0;0;0;0
agadir;abattoirs;450000.0;local commercial;160.0;0.0;1.0;0.0;0;0;0;0;0
agadir;haut anza;570000.0;appartement;64.0;2.0;1.0;3.0;0;0;0;0;0
agadir;tilila;2000000.0;terrain;115.0;0.0;0.0;0.0;0;0;0;0;0
agadir;cit adrar;3500000.0;villa;200.0;7.0;5.0;0.0;1;1;0;0;0
agadir;hay houda;700000.0;appartement;67.0;3.0;2.0;3.0;1;0;0;0;0
agadir;illigh;8750000.0;terrain;1677.0;0.0;0.0;0.0;0;0;0;0;0
agadir;hay mohammadi;4000000.0;terrain;647.0;0.0;0.0;0.0;0;0;0;0;0
agadir;illigh;11000000.0;villa;1400.0;5.0;5.0;0.0;1;1;0;1;1
agadir;tilila;600000.0;appartement;60.0;2.0;1.0;3.0;1;1;0;0;1
agadir;hay mohammadi;550000.0;appartement;46.0;2.0;1.0;3.0;0;1;0;0;1
agadir;founti;4900000.0;villa;375.0;5.0;4.0;0.0;1;1;0;0;1
agadir;charaf;1500000.0;appartement;126.0;3.0;2.0;2.0;1;1;1;0;1
agadir;taddart;1550000.0;appartement;113.0;2.0;2.0;4.0;1;1;1;0;1
agadir;hay mohammadi;4000000.0;maison;120.0;4.0;3.0;0.0;1;1;0;0;0
agadir;tilila;3500000.0;villa;176.0;2.0;3.0;0.0;1;1;0;0;0
agadir;ben serguaou;1000000.0;terrain;849.0;0.0;0.0;0.0;0;0;0;0;0
agadir;assaka;1500000.0;villa;100.0;3.0;3.0;0.0;0;0;0;0;0
agadir;hay houda;5000000.0;terrain;400.0;0.0;0.0;0.0;0;0;0;0;0
agadir;hay mohammadi;1200000.0;appartement;83.0;2.0;2.0;3.0;1;0;1;0;0
agadir;hay al farah;3600000.0;villa;100.0;4.0;3.0;0.0;1;1;0;0;1
agadir;hay mohammadi;620000.0;appartement;64.0;2.0;1.0;3.0;0;0;0;0;1
agadir;hay salam;41000.0;local commercial;30.0;0.0;1.0;0.0;0;0;0;0;0
agadir;hay salam;660000.0;appartement;61.0;2.0;1.0;3.0;1;1;0;0;1
agadir;hay dakhla;1700000.0;appartement;175.0;3.0;2.0;3.0;0;1;1;0;1
agadir;hay mohammadi;1600000.0;appartement;130.0;3.0;1.0;3.0;1;0;0;0;0
agadir;hay massira;1100000.0;local commercial;100.0;0.0;2.0;0.0;0;0;0;0;1
agadir;lekhiam;1200000.0;appartement;120.0;3.0;2.0;4.0;0;0;0;0;1
agadir;hay najah;3450000.0;maison;300.0;3.0;2.0;0.0;1;1;0;0;0
agadir;hay salam;1450000.0;appartement;89.0;2.0;2.0;2.0;1;0;1;0;1
agadir;hay mohammadi;5350000.0;terrain;1070.0;0.0;0.0;0.0;0;0;0;0;0
agadir;founti;2200000.0;appartement;97.0;2.0;2.0;2.0;0;1;1;1;1
agadir;taddart anza;400000.0;appartement;56.0;2.0;1.0;1.0;0;0;0;0;0
agadir;tilila;3650000.0;villa;175.0;3.0;2.0;0.0;1;1;0;0;1
agadir;hay mohammadi;530000.0;appartement;65.0;2.0;1.0;4.0;1;0;0;0;0
agadir;zone industrielle agadir;1300000.0;appartement;93.0;3.0;2.0;5.0;1;1;1;0;1
agadir;hay houda;1300000.0;appartement;130.0;5.0;2.0;3.0;0;1;0;0;1
agadir;illigh;17000.0;terrain;217.0;0.0;0.0;0.0;0;0;0;0;0
agadir;hay houda;1300000.0;appartement;92.0;2.0;2.0;3.0;0;0;0;0;0
agadir;lekhiam;800000.0;appartement;104.0;3.0;2.0;1.0;0;0;0;0;0
agadir;ben serguaou;34919500.0;terrain;9977.0;0.0;0.0;0.0;0;0;0;0;0
agadir;hay mohammadi;800000.0;local commercial;80.0;0.0;1.0;0.0;0;1;0;0;0
agadir;anza;650000.0;local commercial;28.0;0.0;1.0;0.0;0;1;0;0;1
agadir;anza;2190000.0;villa;240.0;3.0;3.0;0.0;1;0;0;0;0
agadir;secteur touristique;9000000.0;villa;488.0;5.0;5.0;0.0;1;1;0;1;0
agadir;cit adrar;620000.0;appartement;64.0;2.0;1.0;2.0;1;0;1;0;0
agadir;talborjt;7723500.0;terrain;813.0;0.0;0.0;0.0;0;0;0;0;0
agadir;al wifaq;1390000.0;appartement;94.0;3.0;2.0;1.0;1;0;0;0;0
agadir;haut anza;820000.0;appartement;89.0;1.0;1.0;2.0;1;0;0;0;0
agadir;tilila;7700000.0;terrain;450.0;0.0;0.0;0.0;0;0;0;0;0
agadir;ville nouvelle;18000000.0;local commercial;700.0;0.0;9.0;2.0;0;0;0;0;0
agadir;amicales;5500000.0;terrain;314.0;0.0;0.0;0.0;0;0;0;0;0
agadir;illigh;14500000.0;villa;702.0;7.0;6.0;0.0;1;1;0;1;1
agadir;hay mohammadi;1150000.0;appartement;98.0;2.0;2.0;2.0;0;0;1;1;1
agadir;ben serguaou;6000000.0;terrain;1605.0;0.0;0.0;0.0;0;0;0;0;0
agadir;haut founty;2400000.0;appartement;150.0;3.0;2.0;3.0;1;0;0;0;0
agadir;hay mohammadi;560000.0;appartement;56.0;2.0;1.0;5.0;1;0;1;0;1
agadir;hay mohammadi;2800000.0;terrain;178.0;0.0;0.0;0.0;0;0;0;0;0
agadir;cit adrar;720000.0;local commercial;36.0;0.0;1.0;0.0;0;0;0;0;0
agadir;hay mohammadi;560000.0;appartement;58.0;3.0;1.0;5.0;1;0;1;0;1
agadir;hay mohammadi;1290000.0;local commercial;90.0;0.0;1.0;0.0;0;1;0;0;0
agadir;cit adrar;600000.0;appartement;54.0;3.0;1.0;1.0;0;0;0;0;0
agadir;hay mohammadi;1260000.0;terrain;100.0;0.0;0.0;0.0;0;0;0;0;0
agadir;founti;4700000.0;villa;300.0;4.0;3.0;0.0;1;1;0;0;0
agadir;hay mohammadi;1250000.0;appartement;71.0;2.0;2.0;1.0;0;1;1;0;0
agadir;hay dakhla;21150000.0;terrain;846.0;0.0;0.0;0.0;0;0;0;0;0
agadir;hay salam;1350000.0;maison;94.0;1.0;1.0;0.0;0;0;0;0;0
agadir;al wifaq;13000.0;appartement;95.0;2.0;1.0;3.0;1;1;1;0;0
agadir;founti;1100000.0;local commercial;342.0;0.0;2.0;0.0;0;1;1;0;1
agadir;hay dakhla;950000.0;appartement;120.0;3.0;2.0;4.0;0;0;0;0;0
agadir;tilila;900000.0;appartement;94.0;3.0;2.0;1.0;0;0;0;0;0
agadir;ville nouvelle;15900000.0;bureau;750.0;0.0;5.0;3.0;1;0;0;0;1
agadir;secteur touristique;7720000.0;appartement;250.0;3.0;1.0;4.0;1;1;0;0;1
agadir;hay salam;700000.0;appartement;89.0;2.0;2.0;4.0;1;0;0;0;0
agadir;founti;1295000.0;bureau;70.0;0.0;1.0;3.0;1;1;1;0;1
agadir;hay mohammadi;1400000.0;appartement;96.0;2.0;2.0;7.0;0;1;1;1;1
agadir;abattoirs;1350000.0;maison;85.0;2.0;1.0;0.0;0;0;0;0;0
agadir;hay mohammadi;800000.0;appartement;68.0;2.0;1.0;3.0;0;0;0;0;0
agadir;secteur touristique;1280000.0;appartement;92.0;2.0;2.0;5.0;1;1;1;0;0
agadir;hay mohammadi;6400000.0;terrain;1590.0;0.0;0.0;0.0;0;0;0;0;0
agadir;ville nouvelle;3500000.0;local commercial;96.0;0.0;1.0;0.0;0;0;0;0;0
agadir;hay dakhla;1460000.0;appartement;138.0;2.0;1.0;3.0;1;1;1;0;0
agadir;founti;3900000.0;appartement;150.0;2.0;2.0;3.0;1;1;0;1;1
agadir;illigh;13000000.0;villa;629.0;4.0;4.0;0.0;1;1;0;1;0
agadir;ben serguaou;3900000.0;villa;338.0;4.0;4.0;0.0;1;1;0;1;1
agadir;haut founty;2730000.0;appartement;156.0;3.0;2.0;5.0;1;1;1;0;0
agadir;hay mohammadi;1100000.0;appartement;95.0;2.0;2.0;3.0;1;1;0;0;1
agadir;illigh;16000000.0;villa;1200.0;5.0;6.0;0.0;1;1;0;1;1
agadir;ville nouvelle;3000000.0;bureau;156.0;0.0;1.0;3.0;0;0;0;0;0
agadir;hay massira;1500000.0;appartement;148.0;3.0;1.0;2.0;1;0;0;0;0
agadir;secteur touristique;2700000.0;appartement;116.0;1.0;1.0;5.0;1;0;1;0;0
agadir;ben serguaou;5500000.0;villa;450.0;3.0;2.0;0.0;1;1;0;1;1
agadir;ville nouvelle;5000000.0;appartement;235.0;3.0;2.0;1.0;1;0;1;1;0
agadir;hay najah;5500000.0;villa;400.0;4.0;1.0;0.0;1;1;0;1;0
agadir;hay massira;900000.0;appartement;84.0;2.0;2.0;2.0;0;0;0;0;1
agadir;ville nouvelle;3300000.0;appartement;127.0;3.0;2.0;3.0;1;1;0;1;0
agadir;haut anza;520000.0;appartement;62.0;2.0;1.0;3.0;1;0;0;0;1
agadir;hay houda;2600000.0;maison;110.0;7.0;4.0;0.0;1;1;0;0;0
agadir;tilila;3800000.0;villa;280.0;5.0;3.0;0.0;0;1;0;0;1
agadir;hay dakhla;3800000.0;maison;203.0;4.0;4.0;0.0;1;1;0;0;0
agadir;haut founty;3000000.0;terrain;153.0;0.0;0.0;0.0;0;0;0;0;0
agadir;hay dakhla;1500000.0;villa;300.0;3.0;5.0;0.0;1;1;0;0;1
agadir;riad salam;2900000.0;villa;103.0;4.0;3.0;0.0;1;0;0;0;0
agadir;illigh;4000000.0;terrain;800.0;0.0;0.0;0.0;0;0;0;0;0
agadir;secteur touristique;4000000.0;appartement;110.0;2.0;2.0;3.0;1;1;0;1;1
agadir;siusse;30000000.0;villa;350.0;4.0;3.0;0.0;1;1;0;1;1
agadir;bouargane;1100000.0;terrain;108.0;0.0;0.0;0.0;0;0;0;0;0
agadir;founti;3840000.0;terrain;320.0;0.0;0.0;0.0;0;0;0;0;0
agadir;founti;3900000.0;villa;216.0;5.0;3.0;0.0;1;0;0;0;0
agadir;hay mohammadi;850000.0;appartement;64.0;3.0;2.0;3.0;1;0;0;0;0
agadir;cit adrar;8000.0;local commercial;75.0;0.0;1.0;1.0;0;0;0;0;1
agadir;haut founty;26500000.0;terrain;750.0;0.0;0.0;0.0;0;0;0;0;0
agadir;hay houda;11800000.0;terrain;471.0;0.0;0.0;0.0;0;0;0;0;0
agadir;lekhiam;1700000.0;maison;160.0;3.0;2.0;0.0;1;1;0;0;0
agadir;founti;2950000.0;bureau;204.0;0.0;1.0;3.0;0;1;1;0;0
agadir;founti;2200000.0;appartement;89.0;2.0;3.0;2.0;0;0;0;0;0
agadir;secteur touristique;11000.0;terrain;340.0;0.0;0.0;0.0;0;0;0;0;0
agadir;ben serguaou;6000000.0;villa;300.0;5.0;4.0;0.0;1;1;0;1;1
agadir;anza;1774600.0;terrain;467.0;0.0;0.0;0.0;0;0;0;0;0
agadir;hay mohammadi;1300000.0;appartement;98.0;2.0;2.0;2.0;1;1;1;0;1
agadir;abattoirs;24000.0;terrain;603.0;0.0;0.0;0.0;0;0;0;0;0
agadir;abattoirs;616000.0;bureau;56.0;0.0;1.0;3.0;0;0;1;0;1
agadir;tilila;3500850.0;maison;120.0;8.0;4.0;0.0;1;0;0;0;0
agadir;zone industrielle agadir;14272500.0;local commercial;865.0;0.0;1.0;0.0;0;0;0;0;0
agadir;hay mohammadi;1400000.0;appartement;100.0;3.0;1.0;2.0;1;0;1;0;1
agadir;hay mohammadi;800000.0;appartement;67.0;2.0;2.0;3.0;0;0;0;0;1
agadir;cit adrar;650000.0;appartement;64.0;2.0;1.0;3.0;1;0;1;0;0
agadir;taddart;2900000.0;villa;150.0;3.0;2.0;0.0;1;1;0;0;0
agadir;hay mohammadi;1550000.0;appartement;135.0;2.0;2.0;4.0;1;1;1;0;0
agadir;haut anza;1050000.0;terrain;111.0;0.0;0.0;0.0;0;0;0;0;0
agadir;assaka;1000000.0;terrain;80.0;0.0;0.0;0.0;0;0;0;0;0
agadir;tilila;1400000.0;terrain;84.0;0.0;0.0;0.0;0;0;0;0;0
agadir;ben serguaou;600000.0;appartement;69.0;2.0;2.0;3.0;1;0;0;0;0
agadir;founti;5000000.0;villa;220.0;3.0;4.0;0.0;1;1;0;1;0
agadir;secteur touristique;1850000.0;appartement;84.0;1.0;2.0;3.0;1;0;1;1;1
agadir;hay mohammadi;5500000.0;terrain;1011.0;0.0;0.0;0.0;0;0;0;0;0
agadir;hay dakhla;1640000.0;appartement;200.0;3.0;1.0;3.0;1;0;0;0;0
agadir;founti;6200000.0;villa;324.0;4.0;5.0;0.0;1;1;0;0;1
agadir;hay dakhla;4000000.0;maison;520.0;8.0;5.0;0.0;0;0;0;0;0
agadir;cit adrar;2300000.0;maison;120.0;6.0;3.0;0.0;0;1;0;0;0
agadir;hay mohammadi;1200000.0;terrain;101.0;0.0;0.0;0.0;0;0;0;0;0
agadir;tilila;900000.0;appartement;70.0;2.0;1.0;1.0;1;0;0;0;0
agadir;hay houda;950000.0;appartement;88.0;2.0;3.0;3.0;0;1;0;0;1
agadir;amsernate;12000.0;appartement;80.0;3.0;2.0;4.0;1;1;1;0;0
agadir;ben serguaou;40000000.0;terrain;8880.0;0.0;0.0;0.0;0;0;0;0;0
agadir;hay al farah;950000.0;appartement;90.0;2.0;2.0;3.0;1;0;1;0;1
agadir;taddart anza;400000.0;bureau;55.0;0.0;1.0;1.0;1;0;0;0;0
agadir;al wifaq;16500.0;local commercial;212.0;0.0;1.0;0.0;0;0;0;0;0
agadir;riad salam;1580000.0;appartement;115.0;2.0;2.0;1.0;1;1;1;0;1
agadir;illigh;15000000.0;villa;960.0;4.0;5.0;0.0;1;1;0;1;1
agadir;charaf;2600000.0;villa;100.0;3.0;2.0;0.0;1;0;0;0;1
agadir;secteur touristique;3900000.0;villa;338.0;4.0;3.0;0.0;1;1;0;1;1
agadir;hay mohammadi;800000.0;appartement;64.0;2.0;1.0;3.0;1;0;0;0;0
agadir;hay mohammadi;1300000.0;local commercial;213.0;0.0;1.0;0.0;0;0;0;0;0
agadir;hay salam;550000.0;appartement;65.0;2.0;1.0;2.0;1;0;1;0;0
agadir;hay mohammadi;640000.0;terrain;72.0;0.0;0.0;0.0;0;0;0;0;0
agadir;hay mohammadi;780000.0;appartement;65.0;2.0;2.0;3.0;0;0;0;0;0
agadir;zone industrielle agadir;1580000.0;terrain;158.0;0.0;0.0;0.0;0;0;0;0;0
agadir;riad salam;1580000.0;appartement;115.0;2.0;1.0;3.0;0;0;0;0;0
agadir;secteur touristique;2800000.0;maison;200.0;6.0;3.0;0.0;1;0;1;0;0
agadir;tilila;2300000.0;maison;100.0;3.0;3.0;0.0;0;1;0;0;0
agadir;amsernate;290000.0;local commercial;100.0;0.0;1.0;2.0;0;0;0;0;1
agadir;taddart;1000000.0;terrain;111.0;0.0;0.0;0.0;0;0;0;0;0
agadir;taddart anza;380000.0;appartement;54.0;2.0;2.0;3.0;1;1;0;0;0
agadir;founti;1200000.0;appartement;70.0;2.0;2.0;2.0;0;0;1;0;0
agadir;hay mohammadi;450000.0;appartement;50.0;2.0;1.0;3.0;0;1;0;0;1
agadir;hay houda;13000000.0;maison;234.0;9.0;4.0;0.0;1;0;0;0;0
agadir;ben serguaou;900000.0;maison;66.0;4.0;3.0;0.0;0;0;0;0;0
agadir;secteur touristique;900000.0;local commercial;60.0;0.0;2.0;0.0;0;1;1;0;1
agadir;secteur touristique;23500.0;terrain;193.0;0.0;0.0;0.0;0;0;0;0;0
agadir;hay najah;3500000.0;villa;400.0;4.0;6.0;0.0;1;0;0;0;0
agadir;tilila;2350000.0;maison;280.0;7.0;4.0;0.0;0;0;0;0;0
agadir;anza;320000.0;appartement;56.0;2.0;1.0;3.0;0;0;0;0;0
agadir;hay mohammadi;2750000.0;maison;339.0;7.0;3.0;0.0;1;0;0;0;0
agadir;ville nouvelle;11000.0;appartement;85.0;2.0;2.0;7.0;0;1;1;0;0
agadir;cit adrar;950000.0;terrain;64.0;0.0;0.0;0.0;0;0;0;0;0
agadir;cit adrar;14000.0;appartement;78.0;2.0;1.0;3.0;1;1;1;0;0
agadir;secteur touristique;6650000.0;appartement;260.0;3.0;3.0;4.0;1;1;1;0;1
agadir;charaf;1500000.0;local commercial;31.0;0.0;1.0;0.0;0;0;0;0;0
agadir;ben serguaou;1000000.0;appartement;84.0;2.0;2.0;2.0;0;0;0;0;0
agadir;haut anza;320000.0;appartement;60.0;2.0;1.0;3.0;1;0;0;0;0
agadir;hay dakhla;740000.0;appartement;67.0;2.0;2.0;2.0;1;0;0;0;0
agadir;hay dakhla;11000.0;bureau;109.0;0.0;1.0;4.0;0;1;1;0;1
agadir;charaf;2850000.0;villa;180.0;4.0;3.0;0.0;1;1;0;0;0
agadir;hay houda;760000.0;appartement;66.0;2.0;2.0;4.0;1;1;1;0;1
agadir;hay salam;680000.0;appartement;55.0;2.0;1.0;1.0;0;0;0;0;0
agadir;hay mohammadi;1390000.0;appartement;120.0;2.0;2.0;10.0;1;1;1;1;1
agadir;cit adrar;610000.0;appartement;60.0;2.0;2.0;2.0;0;0;1;0;1
agadir;hay houda;700000.0;appartement;65.0;2.0;2.0;3.0;1;1;0;0;1
agadir;hay salam;520000.0;appartement;58.0;2.0;2.0;3.0;1;1;0;0;1
agadir;hay salam;770000.0;appartement;71.0;2.0;2.0;3.0;1;1;1;0;1
agadir;hay mohammadi;1700000.0;appartement;112.0;2.0;2.0;3.0;1;1;1;0;1
agadir;zone industrielle agadir;1400000.0;appartement;90.0;2.0;2.0;2.0;1;1;1;0;0
agadir;tilila;3800000.0;maison;168.0;4.0;4.0;0.0;1;1;0;0;1
agadir;talborjt;1200000.0;local commercial;70.0;0.0;1.0;0.0;0;0;0;0;0
agadir;amsernate;1480000.0;maison;250.0;7.0;4.0;0.0;1;0;0;0;0
agadir;hay al farah;1300000.0;local commercial;44.0;0.0;1.0;2.0;0;0;0;0;0
agadir;haut founty;1420000.0;appartement;108.0;2.0;2.0;2.0;1;0;1;0;1
agadir;zone industrielle agadir;7500.0;bureau;65.0;0.0;1.0;4.0;0;0;1;0;1
agadir;hay mohammadi;890000.0;appartement;66.0;2.0;2.0;3.0;0;0;0;0;0
agadir;hay houda;1300000.0;appartement;117.0;3.0;2.0;3.0;1;1;1;0;1
agadir;hay dakhla;2500000.0;maison;350.0;8.0;7.0;0.0;0;0;0;0;0
agadir;secteur touristique;2600000.0;maison;300.0;4.0;2.0;0.0;1;0;0;0;0
agadir;ben serguaou;550000.0;appartement;56.0;2.0;1.0;4.0;1;1;0;0;1
agadir;haut anza;1100000.0;terrain;147.0;0.0;0.0;0.0;0;0;0;0;0
agadir;hay mohammadi;700000.0;appartement;61.0;2.0;1.0;3.0;1;0;0;0;1
agadir;secteur touristique;2200000.0;appartement;120.0;2.0;2.0;1.0;1;1;1;0;1
agadir;hay mohammadi;1100000.0;appartement;92.0;2.0;2.0;2.0;1;0;1;1;0
agadir;hay mohammadi;480000.0;appartement;47.0;2.0;1.0;2.0;1;0;0;0;0
agadir;haut founty;610000.0;maison;53.0;5.0;2.0;0.0;0;0;0;0;0
agadir;haut founty;1450000.0;maison;52.0;3.0;3.0;0.0;0;0;0;0;1
agadir;amicales;1300000.0;appartement;81.0;4.0;2.0;1.0;0;0;0;0;0
agadir;anza;9000000.0;villa;600.0;4.0;4.0;0.0;1;1;0;1;1
agadir;hay mohammadi;1600000.0;local commercial;65.0;0.0;1.0;0.0;0;0;0;0;0
agadir;ville nouvelle;250000.0;maison;100.0;4.0;3.0;0.0;0;0;0;1;0
agadir;abattoirs;1200000.0;local commercial;62.0;0.0;1.0;0.0;0;0;0;0;0
agadir;tikiouine;800000.0;appartement;100.0;3.0;2.0;1.0;0;0;0;0;0
agadir;haut anza;320000.0;appartement;56.0;2.0;1.0;2.0;0;0;0;0;0
agadir;al wifaq;580000.0;appartement;57.0;2.0;1.0;2.0;0;0;1;0;1
agadir;ben serguaou;4000000.0;villa;320.0;4.0;4.0;0.0;1;1;0;1;1
agadir;hay hassani;590000.0;local commercial;27.0;0.0;1.0;0.0;0;1;0;0;0
agadir;hay houda;7500000.0;maison;500.0;1.0;1.0;0.0;0;0;0;0;0
agadir;cit adrar;1570000.0;maison;73.0;3.0;2.0;0.0;0;0;0;0;0
agadir;secteur touristique;32500000.0;villa;745.0;6.0;6.0;0.0;1;1;0;1;0
agadir;secteur touristique;6900000.0;appartement;250.0;3.0;2.0;4.0;1;1;1;0;0
agadir;tilila;3200000.0;villa;179.0;4.0;2.0;0.0;1;1;0;0;0
agadir;hay najah;5900000.0;villa;600.0;5.0;4.0;0.0;1;1;0;0;0
agadir;hay mohammadi;2778000.0;maison;336.0;3.0;2.0;0.0;0;0;0;0;0
agadir;founti;1300000.0;bureau;70.0;0.0;1.0;1.0;1;1;1;0;1
agadir;bouargane;1500000.0;maison;186.0;3.0;2.0;0.0;0;0;0;0;0
agadir;hay mohammadi;1350000.0;appartement;104.0;2.0;2.0;3.0;1;0;1;1;0
agadir;hay mohammadi;690000.0;appartement;62.0;2.0;1.0;2.0;0;0;0;0;0
agadir;cit adrar;440000.0;appartement;52.0;3.0;1.0;2.0;1;0;0;0;0
agadir;cit adrar;480000.0;appartement;50.0;3.0;1.0;3.0;0;0;1;0;0
agadir;hay massira;1200000.0;appartement;73.0;2.0;2.0;1.0;1;1;1;0;0
agadir;hay houda;765000.0;bureau;72.0;0.0;1.0;1.0;0;1;1;0;1
agadir;talborjt;2700000.0;appartement;125.0;2.0;2.0;3.0;0;1;1;1;1
agadir;founti;2500000.0;appartement;80.0;2.0;1.0;1.0;1;1;1;1;1
agadir;ville nouvelle;2500000.0;bureau;159.0;0.0;2.0;1.0;0;1;1;0;1
agadir;secteur touristique;900000.0;local commercial;64.0;0.0;2.0;0.0;0;1;0;0;1
agadir;hay massira;800000.0;bureau;63.0;0.0;1.0;3.0;0;0;0;0;1
